RANK,ELO,LEVEL,ALIAS,STREAK,WINS,LOSSES,RATIO,TOTAL,LAST GAME
2180,807,,+The Shieldmaiden+,-1,39,49,44%,88,2023/04/10
2181,806,,ls4david,+5,10,15,40%,25,2023/03/21
2182,805,,Thorin,+1,1,10,9%,11,2023/04/18
2183,805,,You got 北部粽,-2,2,8,20%,10,2023/03/25
2184,803,,Papabär,-4,2,9,18%,11,2023/04/09
2185,803,,HIMenjoy,-3,5,13,28%,18,2023/03/21
2186,803,,JAMBON_EN_CROUTE,+1,5,11,31%,16,2023/04/15
2187,803,,Allawenchen,+1,8,14,36%,22,2023/03/27
2188,803,,N4rage,-6,2,10,17%,12,2023/03/25
2189,802,,Andy,-2,3,12,20%,15,2023/04/09
2190,802,,Lucky,-2,5,13,28%,18,2023/04/01
2191,801,,Rü Guerrero,-5,4,13,24%,17,2023/04/05
2192,800,,Soylent,-1,13,22,37%,35,2023/04/09
2193,800,,Aheaddig,-3,7,16,30%,23,2023/03/22
2194,799,,slightlyinspired,-4,4,11,27%,15,2023/04/17
2195,798,,Thread of Jobe,-3,4,9,31%,13,2023/04/14
2196,798,,Amazon,-2,2,8,20%,10,2023/03/22
2197,798,,Beefmaster2000,-7,5,20,20%,25,2023/04/13
2198,798,,Brother,-4,13,18,42%,31,2023/03/26
2199,797,,Olivetoto78,+2,7,12,37%,19,2023/04/16
2200,797,,fofo,+1,5,15,25%,20,2023/04/16
2201,797,,sean.m.cotter7,-1,12,20,38%,32,2023/04/13
2202,796,,Clopticon,-6,3,10,23%,13,2023/03/22
2203,796,,TheNuke2169,-2,6,14,30%,20,2023/03/29
2204,796,,ThatGuy,-6,5,14,26%,19,2023/04/13
2205,796,,skx0624,-1,2,9,18%,11,2023/04/16
2206,796,,dachengxiaoyi,-4,5,11,31%,16,2023/03/28
2207,795,,Skr13,-4,4,13,24%,17,2023/04/17
2208,795,,kaczq4,+2,3,9,25%,12,2023/04/16
2209,795,,be4rd3d_s4murai,-6,9,18,33%,27,2023/03/22
2210,795,,kkaczmarek23,-1,3,8,27%,11,2023/04/10
2211,795,,Wodan,-1,3,10,23%,13,2023/04/16
2212,794,,ottomanslap,-4,3,9,25%,12,2023/03/24
2213,794,,stickrouse,-1,7,17,29%,24,2023/03/21
2214,794,,Stanghellini,-1,9,19,32%,28,2023/04/16
2215,793,,SteezyCamz,-2,2,9,18%,11,2023/03/21
2216,793,,azur,-3,5,13,28%,18,2023/04/16
2217,792,,Infidel,-2,10,21,32%,31,2023/03/21
2218,791,,bpeace04,+1,4,11,27%,15,2023/04/15
2219,790,,Osrin,-7,3,10,23%,13,2023/04/09
2220,790,,DJ Misha,-2,14,22,39%,36,2023/04/17
2221,789,,Nessman59,-2,12,18,40%,30,2023/03/27
2222,789,,Uzii57,-1,2,14,13%,16,2023/04/09
2223,789,,Mountainman,+1,39,83,32%,122,2023/04/17
2224,789,,orangecrushhog,+1,49,64,43%,113,2023/03/21
2225,788,,D-Ro¢k96,-2,12,22,35%,34,2023/03/29
2226,788,,opticalfalicy,-2,22,36,38%,58,2023/04/17
2227,788,,anjunaebs,-1,2,8,20%,10,2023/04/09
2228,788,,totallyfrom,-3,4,11,27%,15,2023/03/21
2229,787,,twitchtvflekz127,-3,8,16,33%,24,2023/04/16
2230,787,,BRIGEI,-7,2,8,20%,10,2023/04/08
2231,787,,Spicy McHaggis,+1,5,13,28%,18,2023/04/12
2232,787,,Dartti,-1,5,11,31%,16,2023/04/11
2233,786,,cruelaflood,-2,7,17,29%,24,2023/04/08
2234,786,,murlocmarine,+1,8,15,35%,23,2023/04/12
2235,784,,schorx_laplant,-2,5,16,24%,21,2023/04/17
2236,784,,educastillospain,-3,4,11,27%,15,2023/04/08
2237,784,,pablogarcia.perc,+2,6,15,29%,21,2023/04/13
2238,784,,Micksen,-3,4,14,22%,18,2023/04/11
2239,783,,Highwaylord,+2,5,16,24%,21,2023/04/15
2240,783,,Salami Lid,-1,38,55,41%,93,2023/03/30
2241,782,,baemberock,-1,27,49,36%,76,2023/04/01
2242,782,,SeeRad,+1,3,8,27%,11,2023/04/16
2243,782,,Supersmash,-1,3,11,21%,14,2023/04/17
2244,782,,SamuraiKIN,-1,2,8,20%,10,2023/04/12
2245,782,,HeavyKevy,-2,9,17,35%,26,2023/04/10
2246,781,,Wardfish,-1,7,15,32%,22,2023/04/17
2247,781,,KackTheTripper,-9,4,14,22%,18,2023/04/09
2248,781,,hypersonyk,-2,59,98,38%,157,2023/04/13
2249,780,,006Horst_der_echte,-4,2,8,20%,10,2023/04/17
2250,780,,Mightymoff,-1,18,40,31%,58,2023/04/15
2251,779,,Killshot-NL,-1,7,16,30%,23,2023/04/01
2252,779,,kamolapob01,-1,10,22,31%,32,2023/04/02
2253,779,,General Dakrade,-1,13,21,38%,34,2023/04/15
2254,778,,Sardino,-3,3,11,21%,14,2023/04/06
2255,778,,Scanline City,-1,3,12,20%,15,2023/04/17
2256,777,,MeggaM,-2,49,78,39%,127,2023/04/17
2257,777,,African Charlie Brown,+3,5,10,33%,15,2023/03/27
2258,777,,Strubus,+1,5,12,29%,17,2023/04/16
2259,777,,HerbthePerv,-2,3,10,23%,13,2023/04/16
2260,777,,LOLwhat2,-2,7,18,28%,25,2023/03/22
2261,777,,liptak,+1,12,25,32%,37,2023/04/16
2262,777,,Thibonx,-3,3,10,23%,13,2023/03/31
2263,776,,Smellon,-5,3,10,23%,13,2023/04/12
2264,776,,emilcirineo10,-2,2,8,20%,10,2023/03/24
2265,775,,eudoux,-4,7,16,30%,23,2023/04/15
2266,775,,.ride,-2,13,24,35%,37,2023/04/01
2267,773,,Juv3y,-3,9,21,30%,30,2023/04/01
2268,773,,k1036666,-5,2,10,17%,12,2023/04/15
2269,773,,xDragon970,-8,2,11,15%,13,2023/03/26
2270,772,,Diogenes the Dog,-1,3,10,23%,13,2023/04/01
2271,772,,Devil,+1,11,23,32%,34,2023/03/30
2272,772,,thenelson,+2,16,32,33%,48,2023/04/17
2273,771,,Mega_Matt,-3,10,21,32%,31,2023/04/07
2274,771,,DaveStone,-1,4,13,24%,17,2023/04/08
2275,771,,Mr.Black (FR),-1,2,8,20%,10,2023/04/12
2276,771,,Huda,+1,40,69,37%,109,2023/04/06
2277,770,,Patrik,+1,5,12,29%,17,2023/04/15
2278,770,,KAPSCOOPER,-8,2,9,18%,11,2023/03/28
2279,768,,BETTERRUNSON,-3,3,12,20%,15,2023/03/30
2280,767,,darkdepth,-2,67,112,37%,179,2023/04/17
2281,766,,Highbob,-1,4,10,29%,14,2023/04/01
2282,765,,Outsider,-3,7,16,30%,23,2023/04/16
2283,765,,Benjad,+2,4,10,29%,14,2023/03/30
2284,765,,Erni,-10,2,10,17%,12,2023/03/21
2285,765,,Charon,-12,6,17,26%,23,2023/04/03
2286,765,,ARMAGEDDON_BETWEENER,+1,3,10,23%,13,2023/04/10
2287,764,,DirtyOH,+1,3,7,30%,10,2023/04/07
2288,764,,Orano,-2,7,17,29%,24,2023/04/13
2289,763,,☠ Archer ⚅,-2,6,14,30%,20,2023/03/30
2290,763,,whothefock,+1,33,57,37%,90,2023/04/16
2291,763,,capitaine.Nemo,-3,5,13,28%,18,2023/04/12
2292,762,,wckgg_87429656,-6,7,17,29%,24,2023/04/07
2293,762,,Taterbait,-13,10,25,29%,35,2023/03/23
2294,761,,2114751070,+4,9,16,36%,25,2023/03/22
2295,761,,MrOverall99,-1,5,13,28%,18,2023/03/27
2296,760,,hicrew_187,+1,19,32,37%,51,2023/03/30
2297,760,,Bewmur,-2,19,34,36%,53,2023/04/12
2298,759,,Allied Mastercomputer,-2,7,19,27%,26,2023/04/17
2299,759,,holy_kiwi,+2,4,14,22%,18,2023/04/10
2300,759,,RvsS,+1,3,9,25%,12,2023/04/09
2301,758,,mtsouth78,-6,2,13,13%,15,2023/04/17
2302,758,,Hevy,-1,4,20,17%,24,2023/03/24
2303,756,,dannybagz,-8,3,18,14%,21,2023/04/07
2304,755,,Vapes 4 Christ,+2,10,25,29%,35,2023/04/17
2305,755,,khk6787,-9,1,9,10%,10,2023/04/02
2306,755,,Chandler444,+2,2,9,18%,11,2023/04/16
2307,754,,MIDO,-1,3,11,21%,14,2023/04/02
2308,754,,MENTALLY ILL LIL SQUARE BUB,-5,14,24,37%,38,2023/04/11
2309,752,,Soapp5,+1,6,16,27%,22,2023/04/02
2310,752,,LeGrillePain,-1,52,98,35%,150,2023/04/18
2311,752,,MadBrowdy,-2,2,9,18%,11,2023/04/15
2312,752,,Mr Black_Way,-4,11,21,34%,32,2023/04/06
2313,752,,AthaGeoGR,+1,2,10,17%,12,2023/03/25
2314,751,,dsbh85,+1,3,11,21%,14,2023/03/27
2315,750,,Yunocrates,+3,5,13,28%,18,2023/04/13
2316,750,,LilHank,+1,2,9,18%,11,2023/04/08
2317,750,,isaif77,+1,5,14,26%,19,2023/04/13
2318,750,,Miczelo,-4,4,21,16%,25,2023/04/17
2319,749,,bboymac,+1,1,9,10%,10,2023/04/01
2320,749,,Cpt.Dankey,-1,5,11,31%,16,2023/04/17
2321,748,,vktm,-3,4,10,29%,14,2023/03/24
2322,748,,$zczuto,-7,1,9,10%,10,2023/04/14
2323,748,,LlorchDurden,-3,42,73,37%,115,2023/04/16
2324,748,,BorkedUK,-1,3,14,18%,17,2023/03/29
2325,747,,RamireZ ^O^,-13,0,13,0%,13,2023/04/13
2326,746,,TIGnDABS_007,-5,2,10,17%,12,2023/04/14
2327,745,,DR.honzo,-1,30,67,31%,97,2023/04/17
2328,745,,Markus,-1,4,13,24%,17,2023/04/17
2329,744,,Logan,-1,13,25,34%,38,2023/04/02
2330,744,,Ashtray IX,-3,5,16,24%,21,2023/03/30
2331,743,,ApolloFarstriker,-4,7,27,21%,34,2023/04/02
2332,742,,pierrot chapo,-10,2,12,14%,14,2023/04/10
2333,742,,Eli,-5,79,119,40%,198,2023/04/06
2334,741,,ChevyDad,-2,4,12,25%,16,2023/04/09
2335,740,,S1LETAP,-1,5,14,26%,19,2023/04/17
2336,740,,HistoriK,+1,36,64,36%,100,2023/04/16
2337,739,,mschaneman,-2,11,19,37%,30,2023/03/29
2338,739,,seabassf,-8,1,9,10%,10,2023/04/03
2339,739,,DovyTheHammer,-5,3,11,21%,14,2023/04/16
2340,738,,Magic,-3,6,17,26%,23,2023/04/05
2341,738,,Zrno87,-2,1,9,10%,10,2023/04/06
2342,738,,Aimless,-7,2,12,14%,14,2023/04/07
2343,738,,TyphoonKicks,-2,8,16,33%,24,2023/03/21
2344,738,,AirmanApostle,-7,2,10,17%,12,2023/03/31
2345,737,,connor18,-1,8,20,29%,28,2023/04/04
2346,735,,harunars_13,+1,23,52,31%,75,2023/04/17
2347,735,,Finn,-3,3,13,19%,16,2023/03/22
2348,734,,nickevans973,-2,6,16,27%,22,2023/04/07
2349,734,,Davidkik222,-3,1,9,10%,10,2023/03/25
2350,734,,Redeemer333,+3,6,22,21%,28,2023/04/16
2351,733,,Date Mike,-3,1,9,10%,10,2023/04/01
2352,732,,filda,-2,3,13,19%,16,2023/04/17
2353,732,,930328284,-4,3,11,21%,14,2023/04/11
2354,731,,Alien,+1,4,19,17%,23,2023/04/04
2355,730,,Naegele,-11,34,47,42%,81,2023/04/03
2356,728,,EMajorero22,-3,3,11,21%,14,2023/04/16
2357,728,,Maleven,-1,17,41,29%,58,2023/04/17
2358,727,,MildWombat,-8,5,16,24%,21,2023/04/08
2359,727,,Jordano2204,+1,8,16,33%,24,2023/03/31
2360,726,,lbtym8311,-3,2,11,15%,13,2023/04/05
2361,726,,Spontaneous,-5,6,22,21%,28,2023/04/17
2362,725,,ttvarlequin,-4,1,9,10%,10,2023/04/05
2363,724,,A-kade47,-5,3,15,17%,18,2023/04/14
2364,724,,Greed,+1,3,12,20%,15,2023/04/04
2365,723,,frazyrgaming,-1,4,16,20%,20,2023/04/16
2366,722,,freeman248xz,-6,22,57,28%,79,2023/04/15
2367,720,,GEARCO,+2,18,41,31%,59,2023/04/16
2368,720,,maneats2live,-1,34,68,33%,102,2023/04/17
2369,719,,epablog,-3,8,27,23%,35,2023/03/29
2370,719,,a715997,-8,1,10,9%,11,2023/04/17
2371,719,,huchen0103,-5,9,23,28%,32,2023/03/24
2372,719,,Private_Pistolero,-1,2,12,14%,14,2023/03/21
2373,719,,Quirinius,-4,8,24,25%,32,2023/04/06
2374,718,,YoDonkey,-13,32,50,39%,82,2023/04/11
2375,718,,寺川爱美,+1,1,9,10%,10,2023/04/15
2376,718,,MiniShark,-4,1,11,8%,12,2023/04/14
2377,717,,z.iec53,+1,1,10,9%,11,2023/04/12
2378,715,,SayMyName,-10,0,10,0%,10,2023/04/05
2379,715,,aaaDARKxVOID,-2,9,22,29%,31,2023/04/15
2380,713,,24,-1,9,34,21%,43,2023/04/17
2381,713,,Tombs,-4,1,9,10%,10,2023/04/14
2382,712,,S0N 0F N0THING,-2,2,11,15%,13,2023/04/08
2383,712,,Dishhonored,-5,5,25,17%,30,2023/04/14
2384,712,,miralds,+1,2,15,12%,17,2023/03/31
2385,712,,chriesp,-1,2,13,13%,15,2023/04/14
2386,711,,molotov,-4,2,9,18%,11,2023/04/05
2387,711,,bigy,-3,4,20,17%,24,2023/04/18
2388,711,,ggusakan,-8,1,10,9%,11,2023/04/14
2389,710,,397272537,-11,0,11,0%,11,2023/04/03
2390,710,,Hasthur,-2,2,11,15%,13,2023/04/13
2391,709,,SoftcorE,-1,19,41,32%,60,2023/04/07
2392,708,,wilfredo967,-6,56,88,39%,144,2023/04/09
2393,706,,Bushleague,-3,4,13,24%,17,2023/03/25
2394,706,,James Bond,-8,5,16,24%,21,2023/03/31
2395,706,,MrTeej2,+1,22,54,29%,76,2023/04/11
2396,706,,Wu Wei,-1,20,40,33%,60,2023/04/03
2397,705,,Goulash,+1,25,60,29%,85,2023/04/18
2398,705,,maiktreichel1967,+2,45,87,34%,132,2023/03/25
2399,705,,MasterMind,-3,2,11,15%,13,2023/03/21
2400,704,,Noobie Noobinston,-2,49,96,34%,145,2023/04/18
2401,704,,exsap,-12,2,15,12%,17,2023/04/10
2402,703,,Haivan024,-8,11,30,27%,41,2023/04/12
2403,703,,MajorTeaman,-3,3,14,18%,17,2023/04/04
2404,703,,AndyMVA96,-5,1,9,10%,10,2023/03/28
2405,702,,DaddyCobra,-3,17,43,28%,60,2023/04/18
2406,700,,cdp3,-10,0,10,0%,10,2023/03/23
2407,699,,torkel2811,+1,27,61,31%,88,2023/04/17
2408,698,,Veeh Youtube,-1,31,62,33%,93,2023/04/14
2409,698,,clarkgent,+2,16,33,33%,49,2023/04/18
2410,698,,Errorien,-4,2,12,14%,14,2023/04/02
2411,698,,architroop,+1,3,12,20%,15,2023/03/30
2412,696,,[YHG]TLK,-2,2,13,13%,15,2023/03/29
2413,696,,kornev86,-2,6,16,27%,22,2023/04/16
2414,695,,ligerinho(BR),+2,16,40,29%,56,2023/04/17
2415,695,,TupacIsAlive,+1,8,29,22%,37,2023/04/07
2416,693,,Parham PZ,+1,1,9,10%,10,2023/04/15
2417,693,,goldenbeagle2006,-8,2,17,11%,19,2023/04/10
2418,691,,jjsin420,-2,8,18,31%,26,2023/04/03
2419,689,,m0t0r,+2,6,17,26%,23,2023/04/16
2420,688,,grungos666,-1,2,12,14%,14,2023/04/17
2421,687,,Ishgama,-2,4,14,22%,18,2023/04/14
2422,687,,PrinceGoro,+1,61,109,36%,170,2023/04/17
2423,686,,ljlconsulting,-6,1,13,7%,14,2023/03/26
2424,685,,Shunkiz *TanKKK*,-3,12,28,30%,40,2023/04/12
2425,685,,Burn3y3,-2,12,36,25%,48,2023/04/06
2426,683,,frederic.biedak,-10,0,10,0%,10,2023/04/17
2427,682,,Biggie,-4,9,27,25%,36,2023/03/30
2428,681,,FuzzyDunlop81,-4,8,27,23%,35,2023/04/01
2429,680,,vinnorici,-8,1,9,10%,10,2023/04/13
2430,680,,Legion,-4,21,39,35%,60,2023/04/17
2431,679,,d4b,+1,9,34,21%,43,2023/04/14
2432,679,,Zonk,-5,8,28,22%,36,2023/04/17
2433,679,,SavageSageon,-1,5,14,26%,19,2023/03/26
2434,678,,七个葫芦娃,+2,4,13,24%,17,2023/04/06
2435,678,,pabloocontreras13,-2,1,11,8%,12,2023/04/06
2436,678,,欧神仙,-3,3,15,17%,18,2023/04/17
2437,676,,Manicdemon,-6,1,12,8%,13,2023/04/08
2438,675,,NEILO-LTC,+1,7,25,22%,32,2023/03/26
2439,675,,Fritz,-2,1,12,8%,13,2023/04/02
2440,674,,windonet,-3,37,75,33%,112,2023/04/16
2441,672,,HEX: LeGacy,+1,2,14,13%,16,2023/04/07
2442,670,,Imam lud da sam papir™,-6,5,22,19%,27,2023/04/13
2443,669,,lozadajose927,-8,38,109,26%,147,2023/04/17
2444,669,,707539654,+1,5,23,18%,28,2023/04/16
2445,667,,Burk,-16,0,16,0%,16,2023/04/05
2446,665,,caiusgracchus,-7,3,16,16%,19,2023/03/30
2447,665,,Dilirium le ch'ti,-15,17,47,27%,64,2023/04/17
2448,664,,Reaper,-11,0,11,0%,11,2023/04/14
2449,663,,carlfish20,-7,6,25,19%,31,2023/04/15
2450,662,,ARMENIAN94,-4,2,13,13%,15,2023/04/01
2451,661,,third,-10,0,10,0%,10,2023/04/16
2452,659,,mariodavidreg89,-15,0,15,0%,15,2023/04/17
2453,659,,Pdro,-8,4,19,17%,23,2023/04/15
2454,658,,EndState,-6,1,12,8%,13,2023/03/31
2455,658,,alphablue32,-2,7,40,15%,47,2023/04/18
2456,657,,herbhurst.ia,-14,23,61,27%,84,2023/04/13
2457,655,,Powertime,-13,0,13,0%,13,2023/03/21
2458,655,,hatsunemiku,-4,4,19,17%,23,2023/04/16
2459,653,,quentin.dlh,-3,3,20,13%,23,2023/04/17
2460,652,,BIG Barnhart,-14,0,14,0%,14,2023/04/04
2461,652,,mkjin85,+1,6,27,18%,33,2023/04/16
2462,650,,Z3ffyR,-10,0,10,0%,10,2023/04/11
2463,649,,fiveop.cc,-16,3,27,10%,30,2023/04/11
2464,647,,mr upprcut,-8,3,19,14%,22,2023/04/01
2465,643,,KmSle,-2,5,26,16%,31,2023/04/14
2466,642,,Bowizzle4,-15,0,15,0%,15,2023/04/16
2467,642,,[DGM] mcfly02200 [FR],-1,10,34,23%,44,2023/04/14
2468,641,,GabeNeal27,-11,9,32,22%,41,2023/04/15
2469,640,,marcinlab,-12,0,12,0%,12,2023/03/28
2470,639,,sCoX,-2,13,37,26%,50,2023/04/16
2471,636,,AyyMegusta,-20,0,20,0%,20,2023/04/16
2472,635,,ktv,-11,2,25,7%,27,2023/04/18
2473,635,,eliasghaoui1998,+1,9,36,20%,45,2023/04/10
2474,633,,多兰之魔法师,-5,2,14,13%,16,2023/03/22
2475,628,,OnePak,-5,6,31,16%,37,2023/04/04
2476,625,,Diamond Hands,-5,2,21,9%,23,2023/04/12
2477,624,,lufrednuwrm,-3,7,37,16%,44,2023/04/12
2478,624,,kivar30,-5,3,19,14%,22,2023/03/22
2479,624,,nathanjeyhani,-7,1,13,7%,14,2023/04/14
2480,621,,[ITA]bombomosthated2702,-2,2,20,9%,22,2023/03/26
2481,620,,chris.shieh2020,-20,0,20,0%,20,2023/04/15
2482,616,,BooHags,-9,2,17,11%,19,2023/04/14
2483,615,,matigol72,-7,2,20,9%,22,2023/04/11
2484,615,,francois,-4,6,34,15%,40,2023/04/08
2485,612,,hawkeye,+1,3,20,13%,23,2023/04/11
2486,608,,bl4ckjack,-10,1,12,8%,13,2023/03/26
2487,607,,nuns323,-14,0,14,0%,14,2023/04/15
2488,607,,Eric852,-12,0,12,0%,12,2023/03/27
2489,606,,hate me,-10,0,10,0%,10,2023/04/16
2490,603,,DiDji_eMMe,-12,2,17,11%,19,2023/04/01
2491,603,,[MG] BulletDispenser,-5,15,41,27%,56,2023/03/24
2492,602,,dalmatica,-23,1,29,3%,30,2023/04/16
2493,600,,F4lc!,-5,4,30,12%,34,2023/04/09
2494,593,,maximedesimon,-13,0,13,0%,13,2023/03/29
2495,592,,Heythebelch,-2,5,30,14%,35,2023/04/17
2496,592,,SUPERB!!,-1,6,24,20%,30,2023/04/08
2497,588,,Jlga,-12,0,12,0%,12,2023/03/26
2498,584,,foolishfriend,-15,3,37,8%,40,2023/04/16
2499,579,,Tomy_CAT,+1,2,23,8%,25,2023/04/15
2500,576,,OnceAgain,-5,3,29,9%,32,2023/04/17
2501,574,,s0nny_50,-7,1,16,6%,17,2023/03/26
2502,569,,A.Brent,-12,0,12,0%,12,2023/04/03
2503,569,,SirOwnsAlot,-2,4,33,11%,37,2023/04/11
2504,566,,爱念痛,-3,20,73,22%,93,2023/04/05
2505,565,,clackcalven,-11,2,26,7%,28,2023/04/15
2506,563,,Baker,-7,1,17,6%,18,2023/03/28
2507,562,,ricar_mertxe,-27,2,29,6%,31,2023/04/17
2508,554,,Brown Dirt Cowboy,-28,1,29,3%,30,2023/04/13
2509,548,,Spartacus,-16,0,16,0%,16,2023/04/12
2510,548,,Poundercakes,-8,2,18,10%,20,2023/04/03
2511,546,,HB_JOSH,-13,1,25,4%,26,2023/04/17
2512,530,,H.E.A.D.M.A.N,-21,0,21,0%,21,2023/03/29
2513,514,,kundernietsvan,-6,4,26,13%,30,2023/04/04
2514,511,,landy5,-13,2,29,6%,31,2023/04/16
2515,505,,守猎者01,-2,3,41,7%,44,2023/04/17
2516,488,,Ghost Army,-16,4,48,8%,52,2023/04/13
2517,481,,Triton II,-31,13,79,14%,92,2023/04/14
2518,460,,vautour10,-24,12,93,11%,105,2023/04/17
2519,414,,Trumpf,-42,0,42,0%,42,2023/03/29
